epoch,quantizer,tensor_type,bitwidth,log2_t,frac,bounded_range,sqnr_db,clip_rate
3,classifier.6.bias_quantizer,weight,8,-1.2378,8,,28.93,0.0
3,classifier.6.act_quantizer,act,8,5.0,1,,,
3,quant_stub.quantizer,act,8,1.0,5,,,
4,features.0.weight_quantizer,weight,8,0.0,6,,34.48,0.0
4,features.0.bias_quantizer,weight,8,0.6414,6,,40.98,0.0
4,features.0.act_quantizer,act,8,3.0,3,"(0.0, None)",,
4,features.2.weight_quantizer,weight,8,-0.7585,7,,27.79,0.0
4,features.2.bias_quantizer,weight,8,0.0761,6,,34.79,0.0
4,features.2.act_quantizer,act,8,4.0,2,"(0.0, None)",,
4,features.4.quantizer,act,8,4.1084,2,,,
4,features.5.weight_quantizer,weight,8,-0.8721,7,,26.73,0.0
4,features.5.bias_quantizer,weight,8,-0.5574,7,,34.51,0.0
4,features.5.act_quantizer,act,8,4.0632,2,"(0.0, None)",,
4,features.7.weight_quantizer,weight,8,-1.169,8,,30.58,0.0
4,features.7.bias_quantizer,weight,8,-0.171,7,,36.95,0.0
4,features.7.act_quantizer,act,8,5.0,1,"(0.0, None)",,
4,features.9.quantizer,act,8,5.0393,1,,,
4,features.10.weight_quantizer,weight,8,-1.0812,8,,28.9,0.0
4,features.10.bias_quantizer,weight,8,-0.3916,7,,32.47,0.0
4,features.10.act_quantizer,act,8,5.5726,1,"(0.0, None)",,
4,features.12.weight_quantizer,weight,8,-2.0,8,,26.65,0.0
4,features.12.bias_quantizer,weight,8,-0.2801,7,,32.03,0.0
4,features.12.act_quantizer,act,8,5.9995,1,"(0.0, None)",,
4,features.14.weight_quantizer,weight,8,-1.1415,8,,26.93,0.0
4,features.14.bias_quantizer,weight,8,-0.0786,7,,33.28,0.0
4,features.14.act_quantizer,act,8,6.0,0,"(0.0, None)",,
4,features.16.quantizer,act,8,6.0,0,,,
4,features.17.weight_quantizer,weight,8,-2.0,8,,25.51,0.0
